signal_strength,fiber_loss,temperature,traffic_load,power_status,equipment_health,humidity,fault
21,0.7932497695004794,48,38,1,77,70,1
72,2.3684887849175458,51,39,1,70,79,1
86,0.7036981606792365,44,86,0,45,41,1
10,2.952583525672315,22,15,1,59,93,1
60,1.1394015215071975,54,63,0,76,91,1
79,0.8669798528204612,22,60,1,75,63,0
17,3.51674681621149,46,35,1,77,46,1
77,3.7889457976589114,33,21,1,89,84,0
14,0.13255349104858807,52,26,1,46,46,1
98,2.3872967827732103,40,93,0,54,92,1
95,0.5599409312551429,29,55,0,75,43,1
48,4.458002319427449,36,25,0,68,81,1
32,4.12098528429199,26,55,0,70,40,1
77,0.39340188495951134,46,29,0,51,32,1
61,5.653378483145581,50,87,1,75,57,1
13,5.763766075057658,53,89,1,80,42,1
56,2.0745626118492813,43,15,0,52,47,1
30,0.8706144760044999,29,71,1,93,70,1
65,0.7746251274440933,47,96,0,79,67,1
75,5.060251130495345,52,12,1,95,47,1
68,2.8090610456703016,32,99,0,66,94,1
16,0.15609979969475712,48,21,1,85,43,1
58,5.55957731026174,46,77,1,75,83,1
25,3.5971502235106576,30,16,1,89,58,1
26,4.173342228685496,29,34,0,68,36,1
93,4.958968230525659,48,49,1,75,61,1
96,4.929614333780864,33,10,1,57,80,1
84,0.5472487478700039,40,81,0,87,71,1
43,3.486554528880601,44,77,1,79,55,0
42,4.207843304271146,26,90,1,75,93,1
35,0.6051605831131118,34,71,0,72,78,1
75,1.4121653524681497,27,28,0,60,81,1
72,2.4353053052477156,41,14,1,79,93,0
96,5.330497873075983,32,59,1,41,77,1
50,5.118737053207086,44,58,1,83,59,1
95,4.714407708406096,47,68,1,57,50,1
67,5.942632598958633,35,82,0,65,42,1
88,1.5316742444005198,26,92,0,53,42,1
19,2.8601073792761165,25,69,1,54,71,1
24,2.7356657727905738,34,74,1,72,76,1
51,4.105730738776805,54,95,0,58,79,1
66,5.115904390900965,21,13,0,57,91,1
96,3.0009282561476596,31,45,1,64,57,0
26,3.0000375792390157,33,26,1,80,66,1
69,3.689075095828752,21,55,1,49,43,1
18,4.48059985807106,53,39,0,87,59,1
45,1.2876746343003889,47,17,0,54,35,1
82,5.774971348247566,24,77,1,78,78,1
89,0.6431155356940998,54,55,0,93,59,1
45,0.23629043218206758,35,84,1,57,81,0
57,2.216869301500768,54,55,1,79,86,1
60,4.238466130968734,24,91,0,40,54,1
79,5.8706422886745635,32,88,0,58,67,1
83,5.603286689493702,20,81,0,89,77,1
89,4.162075939030077,48,18,0,76,71,1
77,2.67561974552846,21,12,1,76,83,0
31,3.6152305489041647,36,88,1,48,57,1
86,5.815078023813994,43,31,0,91,42,1
89,1.666456290388166,37,15,1,63,51,0
15,2.9218562286093195,27,20,1,65,32,1
35,4.188119975231824,47,94,0,53,37,1
84,0.16076340455122073,23,67,1,48,48,1
97,2.349442361575161,37,26,0,90,94,1
12,3.4506819820218038,27,24,1,44,60,1
61,5.415417847978064,39,29,0,80,88,1
83,5.95278620344103,54,13,1,81,76,1
69,3.3823139967434512,36,45,0,80,51,1
72,5.673023696069878,30,77,1,75,87,1
74,0.6856665394662431,54,10,0,43,71,1
61,4.237497867340296,37,87,0,42,70,1
99,2.463270750327993,39,64,0,42,51,1
85,4.5307433996286,23,52,1,53,72,1
23,5.219568914311016,45,69,0,93,76,1
98,0.41697328007773804,32,79,0,50,43,1
81,5.619293907576587,40,88,1,67,30,1
77,0.5021215360169932,43,49,1,91,43,0
37,4.5450503977504475,50,12,0,81,87,1
80,0.5075115743234673,38,40,1,45,74,1
19,5.183924784359429,52,77,1,64,69,1
66,1.3093907012710297,54,20,0,57,70,1
75,2.661014954104467,42,32,0,64,67,1
99,5.602463349943991,25,80,1,52,73,1
59,4.773197239498694,45,19,1,47,62,1
23,4.736073963626781,20,47,1,51,48,1
25,4.603647396294396,31,92,1,55,30,1
63,3.459667030192963,29,96,1,80,80,1
52,5.713437267690903,45,96,1,93,81,1
51,5.006650787814213,46,25,1,70,67,1
90,2.6976997740110185,46,24,1,44,76,1
31,4.48108007889486,20,20,1,93,55,1
77,5.988834095836766,33,61,0,58,64,1
28,5.238902754882732,33,43,0,66,45,1
75,0.10721564919111909,51,23,0,52,30,1
48,4.453528476256086,51,34,0,80,87,1
82,5.397501821066976,38,68,1,48,90,1
28,2.0337403718278497,27,32,1,54,78,1
25,5.867201950565398,54,94,0,59,90,1
63,2.4676662572481347,33,43,0,69,33,1
34,2.584943880679508,24,94,1,97,64,1
27,1.0491453472586794,50,97,1,83,82,1
32,0.6699080316811218,51,42,0,42,68,1
94,3.265914631635571,43,50,0,63,67,1
20,3.656375567368863,41,46,0,81,60,1
48,2.26468944965926,40,87,0,49,81,1
77,3.678995490678968,52,39,0,48,80,1
34,2.428558029976886,34,49,0,42,94,1
72,5.222291409375972,34,27,1,54,86,1
39,5.727556552141402,22,18,1,46,55,1
54,3.6018901853824756,49,94,1,56,42,1
99,5.069419449742847,37,37,0,99,37,1
70,5.137074842427578,27,30,0,44,63,1
60,4.311199872714876,38,54,1,42,86,1
18,1.2328111461983207,46,71,0,73,52,1
85,1.0141346846512675,24,14,1,67,71,0
11,5.5249570371406325,45,93,0,54,56,1
14,1.663861719475425,33,99,1,43,40,1
71,1.5533519988220497,20,95,1,60,31,0
78,1.0801595536761455,51,83,1,46,74,1
61,3.2119788813118215,46,59,0,61,51,1
95,4.094285182054536,37,18,0,75,54,1
14,4.089352671734151,37,99,0,80,85,1
68,1.6402109279510786,30,89,1,92,66,0
77,0.6592339426205638,25,63,1,64,44,0
18,1.9302360278501218,48,79,0,98,80,1
31,3.070265220219299,24,28,1,76,65,1
36,3.7133959728949564,53,95,0,88,51,1
19,1.6965421570576114,34,14,0,64,68,1
89,1.180634627489157,28,55,0,75,63,1
70,5.065296662919369,52,89,0,57,43,1
60,5.1617629972480525,36,79,1,48,36,1
19,1.7517420742228609,30,83,1,42,90,1
15,3.4046657890437513,49,59,1,43,44,1
71,2.6949761266582977,32,92,1,59,74,0
14,0.9376064986949261,30,70,0,49,92,1
79,5.6494587471043864,26,57,0,90,73,1
72,0.15771932118362808,40,48,0,51,65,1
65,1.206700584850468,26,55,0,81,37,1
68,2.1388330379002705,41,86,0,65,40,1
72,5.153121405577189,51,52,1,40,55,1
98,4.753056596413819,23,60,0,43,93,1
68,3.5213159809406904,34,53,1,44,44,1
60,4.2006236363846305,40,30,1,57,37,1
59,2.1113784249728837,47,46,0,74,93,1
13,5.649195122690495,25,53,1,98,70,1
57,0.2580450025061499,21,51,1,56,50,0
41,0.6954791918776013,50,49,0,41,42,1
60,5.560767610357349,46,40,0,53,66,1
61,5.6758045952640925,28,69,1,95,62,1
83,2.9943689219573884,20,33,0,95,44,1
43,3.5011186339014277,34,29,0,42,37,1
45,5.424973344869133,42,13,0,99,84,1
79,5.135262688219366,36,64,0,59,63,1
52,5.185516091140668,26,17,0,92,40,1
25,2.2935350509980923,22,25,0,45,72,1
68,5.00023224429354,53,65,0,61,51,1
62,0.5089325466917274,38,38,1,43,85,1
28,2.9730904003604683,49,20,1,46,40,1
98,1.5007009396772413,29,84,0,90,31,1
50,0.3112069313269693,37,58,0,75,82,1
90,3.7415440639223907,42,57,1,65,59,0
56,0.5494613684783606,42,47,0,51,62,1
63,0.8089394948732395,23,72,0,79,85,1
64,0.5822960366277954,54,45,1,88,93,1
28,5.852780560226162,28,66,1,87,41,1
71,0.33150827066107175,30,82,0,55,85,1
68,1.6915630838511404,20,66,0,70,93,1
74,3.94679102859708,29,97,0,69,62,1
77,4.957960958095649,50,98,0,89,43,1
37,3.688400793353094,33,77,1,43,52,1
27,5.861360362489153,47,86,1,76,62,1
35,2.092478432028014,43,58,1,86,78,0
28,2.88483240437788,47,30,0,58,90,1
64,4.945678471926472,23,34,0,67,36,1
66,4.122014618227346,33,89,0,81,86,1
15,1.3629956724058543,24,38,1,69,83,1
10,3.042139666701846,51,81,1,61,54,1
17,5.8581599688000585,36,50,0,84,60,1
60,5.191836736432427,53,62,0,98,66,1
94,1.2316400456583159,45,26,1,57,51,0
97,1.1607367960950987,50,45,1,82,73,1
34,4.987527652483952,47,33,0,87,38,1
56,1.2734775584358453,47,34,1,75,80,1
64,2.7714574195057406,48,80,1,42,75,1
73,1.1664759410638668,45,15,0,98,38,1
92,0.18651088600203924,41,95,1,62,94,0
19,5.264881512187316,54,15,0,78,46,1
65,4.696126208827428,47,77,0,68,35,1
21,2.876471732805043,41,60,0,89,89,1
42,1.0415161001018511,54,84,1,79,48,1
80,4.857864478417459,37,27,1,59,53,1
26,2.2202669279940355,24,75,0,79,79,1
70,4.0055000508099585,48,22,0,92,68,1
19,1.9684972177692546,30,23,1,63,79,1
40,2.6504939191708003,43,87,1,74,50,0
69,3.2592837926874516,44,55,0,72,54,1
79,4.595896008998015,35,73,1,59,39,1
26,5.009204668518665,39,30,1,68,72,1
59,2.7169258064444457,32,19,1,40,64,1
46,1.474936780842936,54,39,0,54,89,1
91,1.0065310380203367,31,31,0,63,39,1
71,2.1104124403949553,23,65,0,89,33,1
99,4.830522568397217,49,40,1,90,81,1
89,1.7164927693377896,48,57,0,99,71,1
81,0.380367800267542,37,62,0,76,70,1
97,3.429228913383501,48,80,1,55,77,1
86,0.29832039836593893,28,89,1,64,31,0
38,5.321058330645026,29,15,1,92,43,1
41,4.100556829276862,29,41,1,40,37,1
97,1.6153876063793127,27,10,1,99,71,0
89,2.8676398743629163,38,37,0,54,58,1
20,4.461379295514813,53,98,0,60,46,1
15,5.502534617987409,22,32,0,48,57,1
44,5.259277194187575,42,65,0,56,32,1
42,0.5102359697400958,21,43,1,74,89,0
27,0.5787336761627335,34,38,0,61,70,1
46,3.6265698621587332,54,83,1,65,58,1
22,3.0293268062952845,26,79,0,64,39,1
83,1.8283287342526102,54,29,1,69,47,1
99,5.85942122624021,54,52,0,99,47,1
90,4.502975713493743,24,26,0,83,50,1
73,4.155172945496805,38,29,1,99,62,1
10,1.1698451873802582,50,99,0,50,90,1
72,1.7751922372574975,21,50,1,62,42,0
98,3.6696102362519785,53,11,1,88,55,1
43,4.794019139758142,32,30,1,58,47,1
19,5.593256061984522,54,46,1,94,88,1
93,4.216588591103307,53,98,0,60,30,1
16,2.5699586134937786,33,62,0,85,59,1
65,4.177359437599384,54,73,1,84,48,1
89,0.5081345081834963,45,82,0,42,38,1
46,3.6404885541344822,26,52,0,42,62,1
38,5.37828672597115,40,82,1,73,36,1
21,3.8579844392206386,34,91,1,41,56,1
26,0.14448760427895752,32,32,0,94,93,1
57,4.197662835437751,39,63,0,44,93,1
93,4.386020372551675,53,81,1,62,59,1
35,3.293252002473508,45,77,1,47,36,1
92,4.914920551959058,23,60,0,42,68,1
21,1.2935184704266058,53,30,1,43,40,1
30,2.5129752891347596,39,31,1,49,36,1
51,4.8647575130668566,38,57,1,55,77,1
70,3.6617698397242493,50,32,0,43,85,1
67,5.966754962891507,38,15,1,57,72,1
63,0.5086595644863635,21,13,0,74,53,1
43,1.5414356595646248,45,71,1,46,45,1
16,1.2748395796821557,41,10,0,62,45,1
44,5.860714125960843,36,84,0,78,33,1
24,5.228649670670013,43,58,0,98,34,1
74,0.8854289105652404,31,26,1,64,90,0
99,2.1874430455260394,41,57,0,45,76,1
34,0.4103235072396274,39,66,0,99,79,1
68,3.8321471802315297,22,85,1,40,49,1
88,2.0540487995152836,34,11,0,68,47,1
95,1.6196291752312273,33,18,1,56,62,0
15,3.1863914693267543,29,31,0,48,41,1
61,4.7937542862956555,39,25,1,84,94,1
88,2.483113892166844,42,27,1,52,49,0
97,4.568948458026812,28,71,1,75,40,1
30,2.732180324193195,29,42,1,59,37,1
80,1.3656800776298224,22,40,0,55,42,1
41,2.7326142376798863,31,30,0,46,61,1
62,3.274521613824794,39,26,0,45,90,1
68,2.8233183068262537,44,43,1,59,67,0
78,1.718513293172594,44,52,1,46,57,1
71,1.1921029193541628,47,47,0,92,48,1
13,5.687017967614337,35,74,0,41,61,1
95,1.8551688815085647,40,63,0,89,57,1
27,4.261680712270341,26,99,0,92,37,1
90,2.1100969056384966,31,71,1,58,56,0
65,5.820893848304742,54,69,1,89,37,1
33,5.930844721085077,37,72,0,66,73,1
75,4.968068445767608,37,50,0,53,36,1
22,3.53069383686521,30,37,1,79,36,1
71,3.298197205459953,51,17,1,43,31,1
63,2.0408722811331135,52,21,1,71,77,1
24,0.8199685075575044,52,83,0,57,68,1
78,0.5664607009608955,34,67,1,44,41,1
12,2.846140292124068,37,92,0,79,39,1
46,5.874853442095495,41,59,1,69,35,1
46,1.5565796774586091,25,71,1,53,74,0
12,2.524619237438236,41,19,0,41,42,1
72,3.8843751271970217,25,61,0,73,41,1
44,2.171276555749696,34,49,1,61,30,0
61,0.12141552535230081,49,83,0,72,45,1
96,2.4376810948488785,49,70,1,42,43,1
37,4.8473844810631395,51,64,1,85,83,1
27,5.669363775118836,39,15,0,89,33,1
45,1.7230356965550506,36,56,0,74,87,1
42,5.537709288892991,48,37,0,70,77,1
73,5.216176465441478,30,44,1,86,71,1
35,2.4996706725135205,39,95,0,83,43,1
57,0.127599115552495,39,30,1,55,94,0
49,5.084767975535456,27,30,0,82,37,1
26,1.7919579314373861,36,46,1,57,34,1
49,4.559730786462574,31,49,0,70,90,1
16,3.4719358606540394,51,56,1,56,91,1
66,1.4078206779284523,41,72,1,86,44,0
17,3.924448976835382,46,24,0,60,80,1
65,4.612557371714468,45,64,0,86,57,1
40,2.899226430471481,50,69,0,54,52,1
68,4.51267063709364,48,27,1,90,38,1
67,2.4893338442080784,50,48,1,54,78,1
21,5.883484275114445,43,14,0,81,75,1
57,1.5148701825235373,23,71,1,80,41,0
40,4.689342803435223,33,94,0,71,31,1
92,4.5226521366395165,32,64,0,85,37,1
72,3.2237131253144606,42,43,0,74,92,1
83,2.166995739446445,27,37,1,96,62,0
48,2.729983575481467,32,53,1,97,54,0
85,3.8139758257350582,20,12,1,61,70,0
29,3.229062838094425,46,45,1,69,60,1
57,4.5930869457531385,36,12,0,83,85,1
80,2.2280226480853758,28,25,0,76,69,1
63,0.7327457063663844,46,62,0,93,49,1
87,3.083011986830866,45,64,1,91,80,0
84,1.6281693593089104,40,42,0,90,91,1
80,3.738164679201314,23,69,0,63,62,1
38,3.169905200883584,33,90,1,67,64,0
83,4.69461654234472,30,64,1,58,70,1
82,3.4938406119678724,23,27,0,60,67,1
57,2.641481293209759,53,13,0,89,43,1
83,0.8071503930530872,24,31,0,93,56,1
92,0.8088340688612331,51,18,1,74,89,1
65,3.8780709724173636,35,16,1,80,70,0
26,5.2964444647484585,47,65,0,51,45,1
18,2.547247107312774,21,69,0,56,56,1
43,3.231656483209041,54,39,0,80,40,1
54,3.588153888550206,27,28,1,52,82,0
97,2.916056027997642,44,69,0,55,89,1
18,0.45142533050856637,42,67,0,62,94,1
16,3.575921967949305,44,50,0,76,94,1
25,0.9089044393883577,36,98,0,93,41,1
28,3.3792436541976656,45,37,1,96,77,1
15,4.67472597123072,40,65,0,88,86,1
20,0.13214336357625397,24,35,0,56,73,1
85,2.6398102655466995,43,81,0,55,53,1
70,4.499572729377539,29,44,1,65,90,1
51,3.2183636173529453,21,58,0,70,82,1
22,1.488310177668619,45,89,1,49,74,1
21,4.215647727198384,28,58,1,48,91,1
94,4.722486963965966,49,71,0,90,52,1
83,2.2388988861248196,51,84,1,77,44,1
29,1.8546638418852248,27,43,1,61,79,1
59,3.3163150651486393,22,56,1,79,67,0
45,2.2559959602210387,23,27,0,79,73,1
97,5.032027894678473,44,28,1,47,68,1
78,4.696395684630814,46,16,0,64,89,1
46,1.9401386380809886,35,32,0,81,53,1
21,2.796173533033342,42,76,1,44,61,1
49,5.347978649260248,45,12,0,95,56,1
63,0.9695221083517916,34,62,1,74,56,0
11,4.549969340193821,45,38,1,81,54,1
59,1.969143050365425,44,96,0,51,81,1
50,0.8049143631260616,30,77,1,43,44,1
54,0.7901753046488225,32,50,0,48,46,1
18,1.7300952721378515,20,64,0,70,64,1
71,3.3336695393215856,50,68,0,56,75,1
95,5.456550434910475,41,75,0,84,76,1
56,1.8876696526843362,24,88,0,92,56,1
14,1.2754441430828523,38,48,1,99,89,1
85,2.9240644251268813,50,54,1,97,51,1
10,1.024110030621507,42,63,0,96,75,1
53,1.7029757372918208,41,40,1,65,52,0
31,5.921124423538371,50,22,1,52,85,1
47,3.3924983948589267,40,47,1,68,76,0
28,4.725067628757946,22,36,1,99,87,1
89,1.349679672618431,30,45,1,48,47,1
40,3.1684034892070754,31,37,0,47,63,1
76,3.112121215940257,44,44,1,49,90,1
96,4.894740295066216,40,91,0,95,35,1
51,0.22727128603933772,26,82,1,83,31,0
91,5.176830207732449,50,38,1,41,40,1
35,0.5696101086461585,30,11,0,74,40,1
22,5.507918437713478,20,47,0,63,88,1
67,0.9427533476203126,33,70,0,72,34,1
27,3.2402064999227336,42,46,0,46,79,1
76,0.6864058660094322,24,80,0,60,79,1
96,2.738428877707606,24,72,0,95,67,1
12,1.8657451325468482,21,69,0,98,85,1
64,2.578561584405374,25,82,1,45,82,1
98,3.3156975978605177,36,92,1,43,44,1
67,2.810687978649603,24,45,1,88,83,0
72,0.2366606781119086,33,16,0,48,38,1
61,5.194373564051597,47,44,0,96,67,1
98,0.660231144531949,31,55,0,50,43,1
33,5.885701609411754,52,14,1,73,45,1
81,5.122779758546997,43,69,0,64,82,1
18,3.4121139932690348,37,96,1,79,42,1
46,1.5466403278659835,30,61,1,73,54,0
92,0.608852322532275,44,81,0,50,88,1
62,4.063827350692982,38,68,0,41,75,1
89,1.2889054212595559,23,47,0,97,68,1
33,4.42599967483469,26,44,1,55,83,1
30,5.011798843739766,37,97,0,91,58,1
49,5.934894248394079,34,29,1,60,66,1
71,3.0748717019150487,34,51,1,57,48,0
79,5.850564631139938,21,85,1,48,83,1
78,0.9809862247234387,26,78,1,55,86,0
23,5.033857320664664,48,11,0,85,70,1
51,2.222831830464505,44,49,0,89,41,1
59,2.2523923030560606,40,49,1,72,54,0
70,1.6850202827669793,31,51,1,89,92,0
13,1.1231221171872003,27,44,0,95,62,1
81,2.709075310037321,40,45,0,87,93,1
97,5.924991975941456,43,83,0,72,47,1
84,2.046451561668632,21,25,1,62,36,0
26,2.8203824337066337,48,38,0,84,91,1
94,1.4481757103029935,32,20,1,98,40,0
66,2.0890090087221442,44,67,1,99,33,0
99,0.425332971882763,26,47,1,73,72,0
57,5.7406039194703595,30,33,1,66,60,1
53,3.1078330203780786,48,64,0,45,64,1
54,4.424411803320259,36,97,1,68,34,1
89,3.128408204823835,32,43,0,94,36,1
99,4.644161568690939,28,93,0,75,36,1
42,3.2511334234033984,49,64,0,48,41,1
40,4.239113613535965,28,74,1,52,84,1
56,4.140325892846358,40,88,0,43,93,1
15,3.2480215042643557,33,15,1,50,57,1
81,1.4604638907987275,46,95,0,82,81,1
80,1.3499018837997014,54,45,1,97,34,1
43,5.258400179098353,46,40,0,64,92,1
62,0.8120508373836283,44,86,0,73,94,1
23,3.399526143398383,31,36,0,53,46,1
25,3.0649566405832593,27,12,1,61,91,1
52,4.810560536074575,48,11,0,56,56,1
82,0.8988166667037619,24,74,0,72,90,1
83,4.155059392660828,38,44,0,47,71,1
90,3.674521710244499,54,93,0,72,62,1
21,4.237059447808553,44,70,0,41,87,1
79,3.765231538564749,37,21,0,48,66,1
28,3.419029573935337,42,37,1,82,36,1
50,5.564982666571071,49,69,0,43,33,1
62,2.157079654222028,20,73,0,55,45,1
38,1.189657044797933,45,60,0,77,54,1
79,4.792896161008476,39,96,0,40,35,1
68,0.8651796328120845,40,25,0,64,78,1
98,4.110363409990598,39,75,0,74,85,1
73,3.3424051926627096,22,75,0,94,43,1
33,0.10757184305334362,36,56,1,78,83,1
98,1.5151872748645643,46,47,1,40,66,1
25,3.025833062688744,37,80,0,99,59,1
61,2.045318066904987,29,81,1,86,34,0
89,2.6186614780425863,39,50,1,67,66,0
15,3.647493224511122,42,94,0,74,52,1
46,4.411870586994532,27,79,0,64,32,1
94,0.9921239855733747,20,86,1,63,67,0
13,1.7691838922125898,26,71,0,60,37,1
47,3.855293854899278,23,88,1,75,52,0
50,3.571799928074904,47,96,1,74,66,1
90,4.447404220113429,38,58,0,97,69,1
23,3.879008566517214,25,79,0,50,39,1
80,2.0478881273200398,45,55,1,92,77,0
95,3.0454913980010847,38,30,1,63,56,0
60,5.319976466031034,36,56,0,77,52,1
74,1.197929710370029,48,66,1,62,84,1
61,2.3227942733638396,40,44,1,74,55,0
39,5.066199924887629,24,67,0,40,47,1
66,2.2487459003378043,36,37,0,66,51,1
88,2.5321283009166957,26,88,0,98,73,1
91,1.9834147780823352,46,87,1,55,57,1
39,5.407200612477793,50,89,1,94,48,1
51,4.013713299245934,53,38,0,43,34,1
20,1.331795687247751,45,53,0,42,31,1
36,4.522841835470785,25,53,1,74,41,1
33,0.327241994609433,50,84,1,51,43,1
48,2.4388101694666005,31,48,1,94,56,0
81,5.467641567146673,34,68,1,83,92,1
27,4.1697341610783525,20,34,1,60,38,1
86,4.779264825146367,45,15,0,47,54,1
54,5.5947592472233305,25,57,1,54,66,1
97,4.669854202128037,43,25,1,92,78,1
96,0.6226454635870294,38,63,0,93,45,1
21,1.4607899852631578,37,40,0,45,36,1
58,3.0499660442487198,35,28,1,91,53,0
40,0.18176095374033988,36,70,0,45,51,1
31,3.7851251380141933,30,89,0,55,33,1
53,3.9777434142728842,23,53,1,76,50,0
73,4.209045921123028,35,30,1,58,48,1
86,3.378776311735633,28,43,0,90,87,1
34,2.7690379005893413,42,95,1,90,50,1
60,5.147734222683923,29,65,0,61,61,1
16,4.627263031988872,45,53,1,46,84,1
15,3.712914661250022,22,31,0,53,82,1
33,0.3714807873630833,39,77,1,47,48,1
28,4.194180956839975,36,88,0,89,41,1
92,3.39314983602776,47,51,1,50,42,1
18,4.191586556663566,20,39,1,79,34,1
45,1.937317755205215,44,94,0,77,51,1
49,4.684214222291956,52,24,1,68,66,1
33,2.565829761728139,40,12,1,82,74,1
57,5.377364015526748,49,34,0,74,72,1
72,0.7136614401684238,32,31,1,75,53,0
78,2.9588407607412415,42,37,0,72,68,1
62,1.313852286541673,25,14,0,85,40,1
63,2.77547209688091,38,43,0,65,57,1
51,2.187209035815077,29,56,0,58,90,1
54,4.8402613234511715,35,85,1,96,77,1
99,1.0862987975224174,32,66,1,51,62,0
23,3.632434049311837,41,11,0,97,43,1
38,2.498258289041083,21,93,1,51,83,0
15,3.1566433950975568,45,37,1,91,83,1
16,4.314980584767351,24,65,0,85,70,1
46,2.2068969833905907,49,98,1,61,93,1
62,2.265612168000243,41,62,0,45,56,1
27,0.5531357978594278,37,67,1,84,72,1
96,3.356494812231532,48,69,1,67,41,1
47,2.5597350595001744,38,81,1,80,30,0
68,4.892506545137713,23,50,0,50,92,1
10,2.6916587436793398,27,16,1,58,31,1
77,5.827703539454804,46,69,1,81,58,1
53,1.1135345707026292,48,68,1,74,61,1
56,1.675662116541755,52,59,1,90,90,1
44,2.412289756205594,26,83,0,67,88,1
96,1.1054830194562715,54,98,1,57,62,1
69,5.836670651105066,23,41,1,56,67,1
99,3.881666356786724,45,89,0,40,61,1
61,0.16607427044043904,32,11,0,42,69,1
17,3.5132083777370884,30,87,0,44,56,1
89,4.709369683057654,53,12,0,53,30,1
50,0.4026705168057978,44,94,1,79,49,0
12,3.5097467077785445,40,24,1,94,35,1
78,2.3084403054840443,21,25,1,48,73,1
93,3.530713317898405,44,35,1,61,93,0
23,1.5903750382179265,51,40,1,59,85,1
35,4.029497656878519,20,95,1,68,88,1
79,4.060863376220449,52,58,0,89,32,1
67,3.2830823452369637,25,63,1,89,41,0
49,5.550147413867895,32,38,0,42,50,1
60,5.465928994747637,36,18,0,42,60,1
14,0.38045468517215586,35,56,0,51,91,1
86,1.8103738106221392,41,26,0,58,71,1
41,2.249127298007411,26,41,1,49,60,1
89,0.4260839909795239,21,15,0,69,81,1
10,3.1894606761009237,20,52,1,99,83,1
86,0.24503164486338455,38,57,0,76,54,1
63,4.10060579385573,35,53,1,99,60,1
20,0.11586190750558262,53,29,1,82,73,1
62,0.28842590179918476,48,77,0,61,68,1
17,5.019143720178616,27,92,0,98,36,1
34,1.5903949986516406,45,49,0,80,55,1
49,0.57925073538349,30,96,1,91,54,1
41,2.456852536258721,29,60,1,47,56,1
97,0.4005973984574529,23,80,0,79,46,1
37,4.527420025698318,53,65,1,44,86,1
87,3.015468878144541,42,99,0,86,38,1
12,3.356401628491544,21,11,1,69,49,1
93,4.542771956582747,52,52,0,86,50,1
88,4.72830507918895,51,50,1,82,70,1
71,0.903924881146645,39,52,1,48,90,1
36,1.753649750615595,32,55,1,50,69,0
54,1.1364300890877406,22,14,0,70,75,1
34,0.4188282047290034,48,97,0,90,38,1
70,3.271352611925861,37,55,0,96,92,1
53,1.5738175724007133,25,66,1,63,53,0
55,1.0084877976567495,33,80,1,73,31,0
23,3.1098688823678913,23,81,1,91,60,1
17,3.840688707260935,45,32,1,63,31,1
57,4.655403422076864,31,74,0,92,53,1
23,0.20321118305745095,47,16,1,97,52,1
74,3.2050788956081706,25,15,1,89,76,0
89,1.6757193483957589,23,98,1,62,66,1
91,5.950385316905537,27,74,0,68,87,1
16,1.0259264377373494,50,54,1,55,62,1
88,2.683290023499163,51,30,0,62,91,1
97,5.823155302276718,23,88,0,98,51,1
58,1.3572734472171195,47,95,1,70,64,1
64,4.860695773722328,26,41,1,76,92,1
22,1.5339323186137128,28,47,0,90,54,1
82,0.5440554454165352,22,90,0,81,47,1
65,0.3522555945799033,52,22,0,84,86,1
65,5.697558771482664,39,47,1,57,67,1
24,1.3560710884220408,38,53,0,95,82,1
66,1.8225344229387397,35,96,1,77,82,1
67,5.8047685898464385,22,78,0,75,63,1
44,3.9786080500724212,25,28,0,85,50,1
97,2.9799490254751326,48,90,1,59,65,1
25,2.6689877805252005,53,91,0,78,46,1
17,0.3865290857457623,33,35,1,63,75,1
96,5.049774460722775,45,82,0,74,38,1
54,4.596013115060537,53,69,1,90,83,1
49,0.6351154672546243,28,68,0,62,56,1
